"Date","Price","Open","High","Low","Change %"
"May 21, 2014","2.980","2.980","2.980","2.980","0.00%"
"May 20, 2014","2.980","2.980","2.980","2.980","0.00%"
"May 19, 2014","2.980","2.980","2.980","2.980","0.00%"
"May 16, 2014","2.980","2.980","2.980","2.980","0.00%"
"May 15, 2014","2.980","2.980","2.980","2.980","0.00%"
"May 14, 2014","2.980","2.980","2.980","2.980","0.00%"
"May 12, 2014","2.980","2.980","2.980","2.980","0.00%"
"May 09, 2014","2.980","2.980","2.980","2.980","0.00%"
"May 08, 2014","2.980","2.980","2.980","2.980","0.00%"
"May 07, 2014","2.980","2.980","2.980","2.980","0.00%"
"May 06, 2014","2.980","2.980","2.980","2.980","0.00%"
"May 05, 2014","2.980","2.980","2.980","2.980","0.00%"
"May 02, 2014","2.980","2.980","2.980","2.980","0.00%"
"Apr 29, 2014","2.980","2.980","2.980","2.980","0.00%"
"Apr 28, 2014","2.980","2.980","2.980","2.980","0.00%"
"Apr 25, 2014","2.980","2.980","2.980","2.980","0.00%"
"Apr 24, 2014","2.980","2.980","2.980","2.980","0.00%"
"Apr 23, 2014","2.980","2.980","2.980","2.980","0.00%"
"Apr 22, 2014","2.980","2.980","2.980","2.980","0.00%"
"Apr 21, 2014","2.980","2.980","2.980","2.980","0.00%"
"Apr 18, 2014","2.980","2.980","2.980","2.980","0.00%"
"Apr 17, 2014","2.980","2.980","2.980","2.980","0.00%"
"Apr 16, 2014","2.980","2.980","2.980","2.980","0.00%"
"Apr 15, 2014","2.980","2.980","2.980","2.980","0.00%"
"Apr 14, 2014","2.980","2.980","2.980","2.980","0.00%"
"Apr 11, 2014","2.980","2.980","2.980","2.980","0.00%"
"Apr 10, 2014","2.980","2.980","2.980","2.980","0.00%"
"Apr 09, 2014","2.980","2.980","2.980","2.980","0.00%"
"Apr 08, 2014","2.980","2.980","2.980","2.980","0.00%"
"Apr 07, 2014","2.980","2.980","2.980","2.980","0.00%"
"Apr 04, 2014","2.980","2.980","2.980","2.980","0.00%"
"Apr 03, 2014","2.980","2.980","2.980","2.980","0.00%"
"Apr 02, 2014","2.980","2.980","2.980","2.980","0.00%"
"Apr 01, 2014","2.980","2.980","2.980","2.980","0.00%"
"Mar 31, 2014","2.980","2.980","2.980","2.980","0.00%"
"Mar 28, 2014","2.980","2.980","2.980","2.980","0.00%"
"Mar 27, 2014","2.980","2.980","2.980","2.980","0.00%"
"Mar 26, 2014","2.980","2.980","2.980","2.980","0.00%"
"Mar 25, 2014","2.980","2.980","2.980","2.980","0.00%"
"Mar 24, 2014","2.980","2.980","2.980","2.980","0.00%"
"Mar 21, 2014","2.980","2.980","2.980","2.980","0.00%"
"Mar 20, 2014","2.980","2.980","2.980","2.980","0.00%"
"Mar 19, 2014","2.980","2.980","2.980","2.980","0.00%"
"Mar 18, 2014","2.980","2.980","2.980","2.980","0.00%"
"Mar 17, 2014","2.980","2.980","2.980","2.980","0.00%"
"Mar 14, 2014","2.980","2.980","2.980","2.980","0.00%"
"Mar 13, 2014","2.980","2.980","2.980","2.980","0.00%"
"Mar 12, 2014","2.980","2.980","2.980","2.980","0.00%"
"Mar 11, 2014","2.980","2.980","2.980","2.980","0.00%"
"Mar 10, 2014","2.980","2.980","2.980","2.980","0.00%"
"Mar 09, 2014","2.980","2.980","2.980","2.980","0.00%"
"Mar 07, 2014","2.980","2.980","2.980","2.980","0.00%"
"Mar 06, 2014","2.980","2.980","2.980","2.980","0.00%"
"Mar 05, 2014","2.980","2.980","2.980","2.980","0.00%"
"Mar 04, 2014","2.980","2.980","2.980","2.980","0.00%"
"Mar 03, 2014","2.980","2.980","2.980","2.980","0.00%"
"Feb 28, 2014","2.980","2.980","2.980","2.980","0.00%"
"Feb 27, 2014","2.980","2.980","2.980","2.980","0.00%"
"Feb 26, 2014","2.980","2.980","2.980","2.980","0.00%"
"Feb 25, 2014","2.980","2.980","2.980","2.980","0.00%"
"Feb 24, 2014","2.980","2.980","2.980","2.980","0.00%"
"Feb 21, 2014","2.980","2.980","2.980","2.980","0.00%"
"Feb 20, 2014","2.980","2.980","2.980","2.980","-0.67%"
"Feb 19, 2014","3.000","3.000","3.000","3.000","0.67%"
"Feb 18, 2014","2.980","2.980","2.980","2.980","0.00%"
"Feb 17, 2014","2.980","2.980","2.980","2.980","0.00%"
"Feb 13, 2014","2.980","2.980","2.980","2.980","0.00%"
"Feb 12, 2014","2.980","2.980","2.980","2.980","0.00%"
"Feb 11, 2014","2.980","2.980","2.980","2.980","0.00%"
"Feb 10, 2014","2.980","2.980","2.980","2.980","0.00%"
"Feb 07, 2014","2.980","2.980","2.980","2.980","-0.67%"
"Feb 06, 2014","3.000","3.000","3.000","3.000","0.67%"
"Feb 05, 2014","2.980","2.980","2.980","2.980","0.00%"
"Feb 04, 2014","2.980","2.980","2.980","2.980","0.00%"
"Jan 30, 2014","2.980","2.980","2.980","2.980","-0.67%"
"Jan 29, 2014","3.000","3.000","3.000","3.000","0.67%"
"Jan 28, 2014","2.980","2.980","2.980","2.980","0.00%"
"Jan 27, 2014","2.980","2.980","2.980","2.980","0.00%"
"Jan 24, 2014","2.980","2.980","2.980","2.980","0.00%"
"Jan 23, 2014","2.980","2.980","2.980","2.980","0.00%"
"Jan 22, 2014","2.980","2.980","2.980","2.980","0.00%"
"Jan 21, 2014","2.980","2.980","2.980","2.980","0.00%"
"Jan 20, 2014","2.980","2.980","2.980","2.980","0.00%"
"Jan 16, 2014","2.980","2.980","2.980","2.980","0.00%"
"Jan 15, 2014","2.980","2.980","2.980","2.980","0.00%"
"Jan 13, 2014","2.980","2.980","2.980","2.980","0.00%"
"Jan 10, 2014","2.980","2.980","2.980","2.980","0.00%"
"Jan 08, 2014","2.980","2.980","2.980","2.980","0.00%"
"Jan 07, 2014","2.980","2.980","2.980","2.980","0.00%"
"Jan 06, 2014","2.980","2.980","2.980","2.980","0.00%"
"Jan 03, 2014","2.980","2.980","2.980","2.980","0.00%"
"Jan 02, 2014","2.980","2.980","2.980","2.980","0.00%"
"Dec 31, 2013","2.980","2.980","2.980","2.980","0.00%"
"Dec 27, 2013","2.980","2.980","2.980","2.980","0.00%"
"Dec 26, 2013","2.980","2.980","2.980","2.980","0.00%"
"Dec 24, 2013","2.980","2.980","2.980","2.980","0.00%"
"Dec 23, 2013","2.980","2.980","2.980","2.980","0.00%"
"Dec 20, 2013","2.980","2.980","2.980","2.980","0.00%"
"Dec 19, 2013","2.980","2.980","2.980","2.980","0.00%"
"Dec 18, 2013","2.980","2.980","2.980","2.980","0.00%"
"Dec 17, 2013","2.980","2.980","2.980","2.980","0.00%"
"Dec 16, 2013","2.980","2.980","2.980","2.980","0.00%"
"Dec 14, 2013","2.980","2.980","2.980","2.980","0.00%"
"Dec 12, 2013","2.980","2.980","2.980","2.980","0.00%"
"Dec 11, 2013","2.980","2.980","2.980","2.980","0.00%"
"Dec 10, 2013","2.980","2.980","2.980","2.980","0.00%"
"Dec 09, 2013","2.980","2.980","2.980","2.980","0.00%"
"Dec 06, 2013","2.980","2.980","2.980","2.980","0.00%"
"Dec 05, 2013","2.980","2.980","2.980","2.980","0.00%"
"Dec 04, 2013","2.980","2.980","2.980","2.980","0.00%"
"Dec 03, 2013","2.980","2.980","2.980","2.980","0.00%"
"Dec 02, 2013","2.980","2.980","2.980","2.980","0.00%"
"Nov 29, 2013","2.980","2.980","2.980","2.980","0.00%"
"Nov 28, 2013","2.980","2.980","2.980","2.980","0.00%"
"Nov 27, 2013","2.980","2.980","2.980","2.980","0.00%"
"Nov 26, 2013","2.980","2.980","2.980","2.980","0.00%"
"Nov 25, 2013","2.980","2.980","2.980","2.980","0.00%"
"Nov 22, 2013","2.980","2.980","2.980","2.980","0.00%"
"Nov 21, 2013","2.980","2.980","2.980","2.980","2.76%"
"Nov 20, 2013","2.900","2.900","2.900","2.900","-2.68%"
"Nov 19, 2013","2.980","2.980","2.980","2.980","0.00%"
"Nov 18, 2013","2.980","2.980","2.980","2.980","0.00%"
"Nov 17, 2013","2.980","2.980","2.980","2.980","0.00%"
"Nov 15, 2013","2.980","2.980","2.980","2.980","0.00%"
"Nov 14, 2013","2.980","2.980","2.980","2.980","0.00%"
"Nov 13, 2013","2.980","2.980","2.980","2.980","0.00%"
"Nov 12, 2013","2.980","2.980","2.980","2.980","0.00%"
"Nov 11, 2013","2.980","2.980","2.980","2.980","0.00%"
"Nov 08, 2013","2.980","2.980","2.980","2.980","0.00%"
"Nov 07, 2013","2.980","2.980","2.980","2.980","0.00%"
"Nov 06, 2013","2.980","2.980","2.980","2.980","0.00%"
"Nov 04, 2013","2.980","2.980","2.980","2.980","0.00%"
"Nov 03, 2013","2.980","2.980","2.980","2.980","0.00%"
"Nov 01, 2013","2.980","2.980","2.980","2.980","0.00%"
"Oct 31, 2013","2.980","2.980","2.980","2.980","0.00%"
"Oct 30, 2013","2.980","2.980","2.980","2.980","0.00%"
"Oct 29, 2013","2.980","2.980","2.980","2.980","0.00%"
"Oct 28, 2013","2.980","2.980","2.980","2.980","0.00%"
"Oct 27, 2013","2.980","2.980","2.980","2.980","0.00%"
"Oct 25, 2013","2.980","2.980","2.980","2.980","0.00%"
"Oct 24, 2013","2.980","2.980","2.980","2.980","0.00%"
"Oct 23, 2013","2.980","2.980","2.980","2.980","0.00%"
"Oct 22, 2013","2.980","2.980","2.980","2.980","0.00%"
"Oct 21, 2013","2.980","2.980","2.980","2.980","0.00%"
"Oct 18, 2013","2.980","2.980","2.980","2.980","0.00%"
"Oct 17, 2013","2.980","2.980","2.980","2.980","0.00%"
"Oct 16, 2013","2.980","2.980","2.980","2.980","0.00%"
"Oct 14, 2013","2.980","2.980","2.980","2.980","0.00%"
"Oct 11, 2013","2.980","2.980","2.980","2.980","0.00%"
"Oct 10, 2013","2.980","2.980","2.980","2.980","0.00%"
"Oct 09, 2013","2.980","2.980","2.980","2.980","0.00%"
"Oct 08, 2013","2.980","2.980","2.980","2.980","0.00%"
"Oct 07, 2013","2.980","2.980","2.980","2.980","0.00%"
"Oct 04, 2013","2.980","2.980","2.980","2.980","0.00%"
"Oct 03, 2013","2.980","2.980","2.980","2.980","0.00%"
"Oct 02, 2013","2.980","2.980","2.980","2.980","0.00%"
"Oct 01, 2013","2.980","2.980","2.980","2.980","0.00%"
"Sep 30, 2013","2.980","2.980","2.980","2.980","0.00%"
"Sep 29, 2013","2.980","2.980","2.980","2.980","0.00%"
"Sep 27, 2013","2.980","2.980","2.980","2.980","0.00%"
"Sep 26, 2013","2.980","2.980","2.980","2.980","0.00%"
"Sep 25, 2013","2.980","2.980","2.980","2.980","0.00%"
"Sep 24, 2013","2.980","2.980","2.980","2.980","0.00%"
"Sep 23, 2013","2.980","2.980","2.980","2.980","0.00%"
"Sep 22, 2013","2.980","2.980","2.980","2.980","0.00%"
"Sep 20, 2013","2.980","2.980","2.980","2.980","0.00%"
"Sep 19, 2013","2.980","2.980","2.980","2.980","0.00%"
"Sep 17, 2013","2.980","2.980","2.980","2.980","0.00%"
"Sep 15, 2013","2.980","2.980","2.980","2.980","0.00%"
"Sep 13, 2013","2.980","2.980","2.980","2.980","0.00%"
"Sep 12, 2013","2.980","2.980","2.980","2.980","0.00%"
"Sep 11, 2013","2.980","2.980","2.980","2.980","0.00%"
"Sep 09, 2013","2.980","2.980","2.980","2.980","0.00%"
"Sep 08, 2013","2.980","2.980","2.980","2.980","0.00%"
"Sep 07, 2013","2.980","2.980","2.980","2.980","0.00%"
"Sep 06, 2013","2.980","2.980","2.980","2.980","0.00%"
"Sep 05, 2013","2.980","2.980","2.980","2.980","0.00%"
"Sep 04, 2013","2.980","2.980","2.980","2.980","0.00%"
"Sep 03, 2013","2.980","2.980","2.980","2.980","0.00%"
"Sep 02, 2013","2.980","2.980","2.980","2.980","0.00%"
"Sep 01, 2013","2.980","2.980","2.980","2.980","0.00%"
"Aug 30, 2013","2.980","2.980","2.980","2.980","0.00%"
"Aug 29, 2013","2.980","2.980","2.980","2.980","0.00%"
"Aug 28, 2013","2.980","2.980","2.980","2.980","0.00%"
"Aug 27, 2013","2.980","2.980","2.980","2.980","0.00%"
"Aug 26, 2013","2.980","2.980","2.980","2.980","0.00%"
"Aug 23, 2013","2.980","2.980","2.980","2.980","0.00%"
"Aug 22, 2013","2.980","2.980","2.980","2.980","0.00%"
"Aug 21, 2013","2.980","2.980","2.980","2.980","0.00%"
"Aug 20, 2013","2.980","2.980","2.980","2.980","0.00%"
"Aug 19, 2013","2.980","2.980","2.980","2.980","0.00%"
"Aug 16, 2013","2.980","2.980","2.980","2.980","0.00%"
"Aug 15, 2013","2.980","2.980","2.980","2.980","0.00%"
"Aug 14, 2013","2.980","2.980","2.980","2.980","0.00%"
"Aug 13, 2013","2.980","2.980","2.980","2.980","0.00%"
"Aug 12, 2013","2.980","2.980","2.980","2.980","0.00%"
"Aug 11, 2013","2.980","2.980","2.980","2.980","0.00%"
"Aug 10, 2013","2.980","2.980","2.980","2.980","0.00%"
"Aug 07, 2013","2.980","2.980","2.980","2.980","0.00%"
"Aug 06, 2013","2.980","2.980","2.980","2.980","0.00%"
"Aug 05, 2013","2.980","2.980","2.980","2.980","0.00%"
"Aug 02, 2013","2.980","2.980","2.980","2.980","0.00%"
"Aug 01, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jul 31, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jul 30, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jul 29, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jul 26, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jul 25, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jul 24, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jul 23, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jul 22, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jul 19, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jul 18, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jul 17, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jul 16, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jul 15, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jul 12, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jul 11, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jul 10, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jul 09, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jul 08, 2013","2.980","2.980","2.980","2.980","-0.67%"
"Jul 05, 2013","3.000","3.000","3.000","3.000","0.67%"
"Jul 04, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jul 03, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jul 02, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jul 01, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jun 28, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jun 27, 2013","2.980","2.980","2.980","2.980","-0.67%"
"Jun 26, 2013","3.000","3.000","3.000","3.000","0.00%"
"Jun 25, 2013","3.000","3.000","3.000","3.000","0.67%"
"Jun 24, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jun 23, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jun 21, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jun 20, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jun 19, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jun 18, 2013","2.980","2.980","2.980","2.980","2.76%"
"Jun 17, 2013","2.900","2.900","2.900","2.900","-2.68%"
"Jun 16, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jun 14, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jun 13, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jun 12, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jun 11, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jun 10, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jun 08, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jun 07, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jun 06, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jun 05, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jun 04, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jun 03, 2013","2.980","2.980","2.980","2.980","0.00%"
"May 31, 2013","2.980","2.980","2.980","2.980","0.00%"
"May 30, 2013","2.980","2.980","2.980","2.980","0.00%"
"May 29, 2013","2.980","2.980","2.980","2.980","0.00%"
"May 28, 2013","2.980","2.980","2.980","2.980","0.00%"
"May 27, 2013","2.980","2.980","2.980","2.980","0.00%"
"May 25, 2013","2.980","2.980","2.980","2.980","0.00%"
"May 23, 2013","2.980","2.980","2.980","2.980","0.00%"
"May 22, 2013","2.980","2.980","2.980","2.980","0.00%"
"May 21, 2013","2.980","2.980","2.980","2.980","0.00%"
"May 20, 2013","2.980","2.980","2.980","2.980","0.00%"
"May 17, 2013","2.980","2.980","2.980","2.980","0.00%"
"May 16, 2013","2.980","2.980","2.980","2.980","0.00%"
"May 15, 2013","2.980","2.980","2.980","2.980","0.00%"
"May 14, 2013","2.980","2.980","2.980","2.980","0.00%"
"May 13, 2013","2.980","2.980","2.980","2.980","0.00%"
"May 10, 2013","2.980","2.980","2.980","2.980","0.00%"
"May 09, 2013","2.980","2.980","2.980","2.980","0.00%"
"May 08, 2013","2.980","2.980","2.980","2.980","0.00%"
"May 07, 2013","2.980","2.980","2.980","2.980","0.00%"
"May 06, 2013","2.980","2.980","2.980","2.980","0.00%"
"May 03, 2013","2.980","2.980","2.980","2.980","0.00%"
"May 02, 2013","2.980","2.980","2.980","2.980","0.00%"
"Apr 30, 2013","2.980","2.980","2.980","2.980","-0.67%"
"Apr 29, 2013","3.000","3.000","3.000","3.000","0.67%"
"Apr 26, 2013","2.980","2.980","2.980","2.980","0.00%"
"Apr 25, 2013","2.980","2.980","2.980","2.980","0.00%"
"Apr 24, 2013","2.980","2.980","2.980","2.980","0.00%"
"Apr 23, 2013","2.980","2.980","2.980","2.980","0.34%"
"Apr 22, 2013","2.970","2.970","2.970","2.970","-0.34%"
"Apr 19, 2013","2.980","2.980","2.980","2.980","0.00%"
"Apr 18, 2013","2.980","2.980","2.980","2.980","0.00%"
"Apr 17, 2013","2.980","2.980","2.980","2.980","0.00%"
"Apr 16, 2013","2.980","2.980","2.980","2.980","-0.67%"
"Apr 15, 2013","3.000","3.000","3.000","3.000","0.67%"
"Apr 12, 2013","2.980","2.980","2.980","2.980","0.00%"
"Apr 11, 2013","2.980","2.980","2.980","2.980","0.00%"
"Apr 10, 2013","2.980","2.980","2.980","2.980","0.00%"
"Apr 09, 2013","2.980","2.980","2.980","2.980","0.00%"
"Apr 08, 2013","2.980","2.980","2.980","2.980","0.00%"
"Apr 05, 2013","2.980","2.980","2.980","2.980","0.00%"
"Apr 04, 2013","2.980","2.980","2.980","2.980","0.00%"
"Apr 03, 2013","2.980","2.980","2.980","2.980","0.00%"
"Apr 02, 2013","2.980","2.980","2.980","2.980","0.00%"
"Apr 01, 2013","2.980","2.980","2.980","2.980","0.00%"
"Mar 29, 2013","2.980","2.980","2.980","2.980","0.00%"
"Mar 28, 2013","2.980","2.980","2.980","2.980","0.00%"
"Mar 27, 2013","2.980","2.980","2.980","2.980","0.00%"
"Mar 26, 2013","2.980","2.980","2.980","2.980","0.00%"
"Mar 25, 2013","2.980","2.980","2.980","2.980","0.00%"
"Mar 22, 2013","2.980","2.980","2.980","2.980","0.00%"
"Mar 21, 2013","2.980","2.980","2.980","2.980","0.00%"
"Mar 20, 2013","2.980","2.980","2.980","2.980","0.00%"
"Mar 19, 2013","2.980","2.980","2.980","2.980","0.00%"
"Mar 18, 2013","2.980","2.980","2.980","2.980","0.00%"
"Mar 17, 2013","2.980","2.980","2.980","2.980","0.00%"
"Mar 15, 2013","2.980","2.980","2.980","2.980","0.00%"
"Mar 14, 2013","2.980","2.980","2.980","2.980","0.00%"
"Mar 13, 2013","2.980","2.980","2.980","2.980","0.00%"
"Mar 12, 2013","2.980","2.980","2.980","2.980","0.00%"
"Mar 11, 2013","2.980","2.980","2.980","2.980","0.00%"
"Mar 08, 2013","2.980","2.980","2.980","2.980","0.00%"
"Mar 07, 2013","2.980","2.980","2.980","2.980","0.00%"
"Mar 06, 2013","2.980","2.980","2.980","2.980","0.00%"
"Mar 05, 2013","2.980","2.980","2.980","2.980","0.00%"
"Mar 04, 2013","2.980","2.980","2.980","2.980","0.00%"
"Mar 01, 2013","2.980","2.980","2.980","2.980","0.00%"
"Feb 28, 2013","2.980","2.980","2.980","2.980","0.00%"
"Feb 27, 2013","2.980","2.980","2.980","2.980","0.00%"
"Feb 26, 2013","2.980","2.980","2.980","2.980","0.00%"
"Feb 25, 2013","2.980","2.980","2.980","2.980","0.00%"
"Feb 22, 2013","2.980","2.980","2.980","2.980","0.00%"
"Feb 21, 2013","2.980","2.980","2.980","2.980","0.00%"
"Feb 20, 2013","2.980","2.980","2.980","2.980","0.00%"
"Feb 19, 2013","2.980","2.980","2.980","2.980","0.00%"
"Feb 18, 2013","2.980","2.980","2.980","2.980","0.00%"
"Feb 17, 2013","2.980","2.980","2.980","2.980","0.00%"
"Feb 15, 2013","2.980","2.980","2.980","2.980","0.00%"
"Feb 14, 2013","2.980","2.980","2.980","2.980","0.00%"
"Feb 13, 2013","2.980","2.980","2.980","2.980","0.00%"
"Feb 09, 2013","2.980","2.980","2.980","2.980","0.00%"
"Feb 08, 2013","2.980","2.980","2.980","2.980","0.00%"
"Feb 07, 2013","2.980","2.980","2.980","2.980","0.00%"
"Feb 06, 2013","2.980","2.980","2.980","2.980","0.00%"
"Feb 05, 2013","2.980","2.980","2.980","2.980","0.00%"
"Feb 04, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jan 31, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jan 30, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jan 29, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jan 25, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jan 23, 2013","2.980","2.980","2.980","2.980","-0.67%"
"Jan 22, 2013","3.000","3.000","3.000","3.000","0.67%"
"Jan 21, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jan 18, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jan 17, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jan 16, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jan 15, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jan 14, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jan 13, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jan 11, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jan 10, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jan 09, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jan 08, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jan 07, 2013","2.980","2.980","2.980","2.980","0.00%"
"Jan 04, 2013","2.980","2.980","2.980","2.980","0.00%"
